Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,tavg,precip,vapor_pres,humidity,pressure
354150100,KOŁOBRZEG,2017,12,3,0.6,2.2,5.6,87.6,1018.3
354150100,KOŁOBRZEG,2017,12,4,5.3,0.2,6.9,77.8,1015.6
354150100,KOŁOBRZEG,2017,12,5,5.6,0.7,8.2,90,1019.8
354150100,KOŁOBRZEG,2017,12,6,6.9,2.3,8.9,90,1017.2
354150100,KOŁOBRZEG,2017,12,7,6.5,3.9,7.3,75.5,1010.5
354150100,KOŁOBRZEG,2017,12,8,4.2,3,7.5,90.4,999.6
354150100,KOŁOBRZEG,2017,12,9,1.9,0.4,6,85.5,1001
354150100,KOŁOBRZEG,2017,12,10,1,1.8,5.2,77.9,995.3
354150100,KOŁOBRZEG,2017,12,11,1.7,4.7,6.4,92,986
354150100,KOŁOBRZEG,2017,12,12,4.7,6.5,7.7,89.6,993.5
354150100,KOŁOBRZEG,2017,12,13,2,0.6,5.6,78.8,1006.4
354150100,KOŁOBRZEG,2017,12,14,2.7,1.8,6.5,87,987.6
354150100,KOŁOBRZEG,2017,12,15,1.7,0,6.2,89.8,994.6
354150100,KOŁOBRZEG,2017,12,16,1.7,4.9,6.4,91.9,1002.6
354150100,KOŁOBRZEG,2017,12,17,-0.1,0.4,5.9,97,1015.7
354150100,KOŁOBRZEG,2017,12,18,-0.7,0,5.2,88.1,1025.8
354150100,KOŁOBRZEG,2017,12,19,0,0.2,5.8,94,1028.6
354150100,KOŁOBRZEG,2017,12,20,0.5,1.2,6.2,96.9,1031.7
354150100,KOŁOBRZEG,2017,12,21,4.7,0,8.1,94.6,1025.2
354150100,KOŁOBRZEG,2017,12,22,5.3,0,8,89.1,1025.8
354150100,KOŁOBRZEG,2017,12,23,6.1,1.2,8.7,92.3,1016.9
354150100,KOŁOBRZEG,2017,12,24,7.7,4,9.7,92.1,1010.6
354150100,KOŁOBRZEG,2017,12,25,8.5,0.4,9.5,85.5,1010.6
354150100,KOŁOBRZEG,2017,12,26,5.9,0,7.2,77.9,1000.8
354150100,KOŁOBRZEG,2017,12,27,3,0,6.4,84.1,993.4
354150100,KOŁOBRZEG,2017,12,28,2.8,4.7,7,92.8,990.6
354150100,KOŁOBRZEG,2017,12,29,2.8,0,6.4,85.3,1002.2
354150100,KOŁOBRZEG,2017,12,30,0.4,2.9,5.2,83.1,1001.6
354150100,KOŁOBRZEG,2017,12,31,5.8,5.2,8.3,89,998.5
354160105,KOSZALIN,2017,1,1,3.4,7,7.5,95.4,1013.5
354160105,KOSZALIN,2017,1,2,2.3,0.9,5.8,80.6,1010.7
354160105,KOSZALIN,2017,1,3,1.4,8,6.4,93,1007
354160105,KOSZALIN,2017,1,4,2.3,6.9,5.6,77,992.7
354160105,KOSZALIN,2017,1,5,-2.9,1.5,2.8,55.6,1023.6
354160105,KOSZALIN,2017,1,6,-5.7,0.9,3.2,79.5,1038.8
354160105,KOSZALIN,2017,1,7,-5.7,0.8,3.1,77.5,1029.6
354160105,KOSZALIN,2017,1,8,-6,0,3.4,87,1029.3
354160105,KOSZALIN,2017,1,9,-2.5,0,4.3,84.8,1025.6
354160105,KOSZALIN,2017,1,10,-3,0,3.7,75.8,1017
354160105,KOSZALIN,2017,1,11,-5.3,1.8,3.2,75,1004.8
354160105,KOSZALIN,2017,1,12,2.3,0.1,6.1,84.5,996.5
354160105,KOSZALIN,2017,1,13,0.7,6.9,6.1,94.6,991
354160105,KOSZALIN,2017,1,14,-0.6,0.3,5.4,92.8,1000.5
354160105,KOSZALIN,2017,1,15,-0.2,2.1,5.5,92.3,1010.8
354160105,KOSZALIN,2017,1,16,-1.9,1.9,4.7,88.1,1023.4
354160105,KOSZALIN,2017,1,17,-1.3,0.1,5.3,94.4,1035.3
354160105,KOSZALIN,2017,1,18,-2.2,0.2,4.6,87.8,1039
354160105,KOSZALIN,2017,1,19,-1,0.1,5.1,89.9,1035.6
354160105,KOSZALIN,2017,1,20,2,0,6.7,95.5,1031.6
354160105,KOSZALIN,2017,1,21,1.7,0,6.7,96.4,1031.4
354160105,KOSZALIN,2017,1,22,0.7,0,6,93.5,1030.6
354160105,KOSZALIN,2017,1,23,-1.7,0,5,91.9,1024.3
354160105,KOSZALIN,2017,1,24,1,0.2,6.2,94.3,1025.6
354160105,KOSZALIN,2017,1,25,2.3,0.1,6.9,94.9,1030.8
354160105,KOSZALIN,2017,1,26,1,0,5.9,89.5,1032.9
354160105,KOSZALIN,2017,1,27,-0.8,0,4.6,80.4,1027.1
354160105,KOSZALIN,2017,1,28,-0.6,0,3.7,64.6,1023
354160105,KOSZALIN,2017,1,29,-0.9,0,4.2,71.8,1020.6
354160105,KOSZALIN,2017,1,30,0.9,0,5.2,79.4,1018.7
354160105,KOSZALIN,2017,1,31,0.3,0,4,64,1019
354160105,KOSZALIN,2017,2,1,-1.2,0,4,72.1,1023.3
354160105,KOSZALIN,2017,2,2,-1.3,0,4.7,84.1,1017.3
354160105,KOSZALIN,2017,2,3,-0.3,2,5.1,85.4,1011.4
354160105,KOSZALIN,2017,2,4,0.5,1.1,5.7,89.4,1007.8
354160105,KOSZALIN,2017,2,5,-0.4,0,5.2,86.8,1009.1
354160105,KOSZALIN,2017,2,6,-0.8,0,4.6,79.4,1021.1
354160105,KOSZALIN,2017,2,7,-3.5,0,3.4,70.3,1027.1
354160105,KOSZALIN,2017,2,8,-6.8,0,2.5,67.3,1032.8
354160105,KOSZALIN,2017,2,9,-6.4,0,2.6,69.6,1036.7
354160105,KOSZALIN,2017,2,10,-3,0,2.7,57.1,1034.2
354160105,KOSZALIN,2017,2,11,-3.8,0,2.2,46.8,1033.8
354160105,KOSZALIN,2017,2,12,-4.3,0,3,68.5,1037.6
354160105,KOSZALIN,2017,2,13,-6.7,0,3,82.5,1040.4
354160105,KOSZALIN,2017,2,14,-3.8,0,3.9,83.1,1037
354160105,KOSZALIN,2017,2,15,2.3,0,4.2,63.6,1035
354160105,KOSZALIN,2017,2,16,4.3,0,5.4,64.6,1026.5
354160105,KOSZALIN,2017,2,17,3.4,0.2,7.2,93.8,1019.3
354160105,KOSZALIN,2017,2,18,2.5,0.1,7.1,98,1022.4
354160105,KOSZALIN,2017,2,19,3.6,0.2,7,88.5,1017.2
354160105,KOSZALIN,2017,2,20,5.9,9.7,8.6,92.9,1006.5
354160105,KOSZALIN,2017,2,21,5.8,0,7.5,81.6,1001.6
354160105,KOSZALIN,2017,2,22,5.5,7.9,7.3,81.1,995.9
354160105,KOSZALIN,2017,2,23,5.6,8.9,6.9,76.3,990.4
354160105,KOSZALIN,2017,2,24,2.4,1.4,6.1,84,995.9
354160105,KOSZALIN,2017,2,25,2.4,6.6,5.7,79.1,1014.3
354160105,KOSZALIN,2017,2,26,5.2,6.2,8.2,93.6,1007.1
354160105,KOSZALIN,2017,2,27,8.3,0,8.3,77,1004.6
354160105,KOSZALIN,2017,2,28,7.2,0.5,6.7,65.9,993.2
354160105,KOSZALIN,2017,3,1,5,0.3,6.4,74.5,997.1
354160105,KOSZALIN,2017,3,2,2.3,7.6,6.6,92.9,1000.3
354160105,KOSZALIN,2017,3,3,5.3,0,6.6,76.1,1009.4
354160105,KOSZALIN,2017,3,4,7.3,0,6.9,67.8,1001.2
354160105,KOSZALIN,2017,3,5,7,1.8,8.3,83.8,1000
354160105,KOSZALIN,2017,3,6,3.8,0,7.7,96.8,1003.1
354160105,KOSZALIN,2017,3,7,0.8,0.1,5.2,81,1010.8
354160105,KOSZALIN,2017,3,8,2.7,1.9,6,81.5,1019.5
354160105,KOSZALIN,2017,3,9,4.2,0,7.1,87.1,1015.2
354160105,KOSZALIN,2017,3,10,4.2,0,7.1,87.4,1018.6
354160105,KOSZALIN,2017,3,11,1.7,0,6.2,90,1025.4
354160105,KOSZALIN,2017,3,12,0.3,0,5.3,86.9,1026.2
354160105,KOSZALIN,2017,3,13,2.9,0,5.2,71.4,1027.3
354160105,KOSZALIN,2017,3,14,5.2,0.3,6.7,75.8,1025.9
354160105,KOSZALIN,2017,3,15,6.7,0,7.5,77.1,1022.5
354160105,KOSZALIN,2017,3,16,5.3,0,7.7,86.9,1020.5
354160105,KOSZALIN,2017,3,17,6.2,4.5,7.3,78,1007.9
354160105,KOSZALIN,2017,3,18,3.5,7.3,7,90,995.2
354160105,KOSZALIN,2017,3,19,3.8,4.9,6.4,80.5,1004.3
354160105,KOSZALIN,2017,3,20,5.9,8.8,8.6,92.4,1002.4
354160105,KOSZALIN,2017,3,21,8.8,5.8,8.6,77.5,1004.5
354160105,KOSZALIN,2017,3,22,6,0,5.5,60.8,1017.7
354160105,KOSZALIN,2017,3,23,7.3,0,4.7,48,1023.3
354160105,KOSZALIN,2017,3,24,4.8,0,6.1,72.3,1029.4
354160105,KOSZALIN,2017,3,25,3.9,0,7,86.9,1026.5
354160105,KOSZALIN,2017,3,26,5.3,0,6.1,73.1,1026.2
354160105,KOSZALIN,2017,3,27,7.9,0,7.5,72.1,1023.9
354160105,KOSZALIN,2017,3,28,8.5,0,8.2,76.1,1019.5
354160105,KOSZALIN,2017,3,29,5.7,1,8.1,89,1017.5
354160105,KOSZALIN,2017,3,30,8.2,1.9,9.5,87.5,1023.4
354160105,KOSZALIN,2017,3,31,15.4,0,11.8,69.9,1017.4
354160105,KOSZALIN,2017,4,1,12.3,0,10.8,77,1012.2
354160105,KOSZALIN,2017,4,2,8.7,0.6,10.3,92.5,1015.9
354160105,KOSZALIN,2017,4,3,6.7,0,9.4,96.6,1025.2
354160105,KOSZALIN,2017,4,4,6,0,9,97.4,1026.3
354160105,KOSZALIN,2017,4,5,7,0.5,8.2,83.6,1017.8
354160105,KOSZALIN,2017,4,6,6.2,3.9,7.4,79.1,1015.6
354160105,KOSZALIN,2017,4,7,6.9,0.4,9.5,96.4,1013.5
354160105,KOSZALIN,2017,4,8,7.2,0,9.2,91.8,1020.9
354160105,KOSZALIN,2017,4,9,9.6,0,8.7,74,1023.4
354160105,KOSZALIN,2017,4,10,9.9,0,8.9,73.4,1013.5
354160105,KOSZALIN,2017,4,11,6.5,1.8,6.2,64.6,1015.2
354160105,KOSZALIN,2017,4,12,6.9,9.7,8.9,89.9,1007.6
354160105,KOSZALIN,2017,4,13,7.1,1.9,8.4,84.1,1004.5
354160105,KOSZALIN,2017,4,14,6.9,0.3,7.9,80.4,1008.9
354160105,KOSZALIN,2017,4,15,7,8,8.6,86.4,1006.2
354160105,KOSZALIN,2017,4,16,3.8,0,5.5,69.4,1012
354160105,KOSZALIN,2017,4,17,3.4,0,5.5,71.5,1016.2
354160105,KOSZALIN,2017,4,18,2.9,0,4.8,64,1025.2
354160105,KOSZALIN,2017,4,19,1.3,0,4.6,70,1033.5
354160105,KOSZALIN,2017,4,20,3.4,0,5.1,66.4,1032.8
354160105,KOSZALIN,2017,4,21,8.2,4.9,8.8,81.3,1018.5
354160105,KOSZALIN,2017,4,22,6.2,0,6.5,68.6,1011.5
354160105,KOSZALIN,2017,4,23,5.8,0,6.4,70.4,1013.9
354160105,KOSZALIN,2017,4,24,6,5.9,6.6,71.9,1011.4
354160105,KOSZALIN,2017,4,25,3.8,3.6,7.1,89.4,1003.6
354160105,KOSZALIN,2017,4,26,4.9,0,6.3,74.4,1010.5
354160105,KOSZALIN,2017,4,27,5.4,0,6.5,75.3,1014
354160105,KOSZALIN,2017,4,28,6.7,0,6.9,71.9,1014.3
354160105,KOSZALIN,2017,4,29,5.4,0.8,7.4,83.1,1016.1
354160105,KOSZALIN,2017,4,30,6.6,0,5.7,63.8,1023.5
354160105,KOSZALIN,2017,5,1,9.8,0,5.5,47.4,1022.2
354160105,KOSZALIN,2017,5,2,10.6,0,6.1,49.5,1023.4
354160105,KOSZALIN,2017,5,3,10.1,0,7.6,62.6,1025.7
354160105,KOSZALIN,2017,5,4,8.9,14.1,8.8,77.6,1021.9
354160105,KOSZALIN,2017,5,5,10.2,0.1,11.2,90.6,1020.2
354160105,KOSZALIN,2017,5,6,9.8,0,9.8,81.9,1016.8
354160105,KOSZALIN,2017,5,7,7.9,0.3,8.1,76.4,1012.4
354160105,KOSZALIN,2017,5,8,5.6,2.4,7.2,79.3,1015.4
354160105,KOSZALIN,2017,5,9,4.6,2.2,5.1,62,1017.2
354160105,KOSZALIN,2017,5,10,5.8,1.3,7.4,79.9,1008.2
354160105,KOSZALIN,2017,5,11,7.5,0,8,78.6,1008.5
354160105,KOSZALIN,2017,5,12,13,0,8.5,59.9,1008.4
354160105,KOSZALIN,2017,5,13,15.3,0,10.2,60.5,1012.8
354160105,KOSZALIN,2017,5,14,15.8,0,12.2,69.1,1019.2
354160105,KOSZALIN,2017,5,15,13.6,0,12.6,82.8,1026.2
354160105,KOSZALIN,2017,5,16,11.5,0,11.4,84.8,1030
354160105,KOSZALIN,2017,5,17,17.3,0,11.5,61.3,1025
354160105,KOSZALIN,2017,5,18,20.7,0,11.3,48.8,1015.9
354160105,KOSZALIN,2017,5,19,22.4,0,12.7,48.9,1011.2
354160105,KOSZALIN,2017,5,20,15.3,0,12.1,70.9,1016.3
354160105,KOSZALIN,2017,5,21,12.6,0,10.7,74.8,1024.1
354160105,KOSZALIN,2017,5,22,12.9,0,10.3,71.9,1021.8
354160105,KOSZALIN,2017,5,23,15.3,0.9,10.5,62.8,1015.9
354160105,KOSZALIN,2017,5,24,12.3,0.1,12.8,90.8,1015.3
354160105,KOSZALIN,2017,5,25,12.3,0,11.4,80.9,1018.6
354160105,KOSZALIN,2017,5,26,13.8,0,12.6,81,1019.8
354160105,KOSZALIN,2017,5,27,16.3,0,11.5,65.9,1023.8
354160105,KOSZALIN,2017,5,28,21.1,0,12.4,53,1018.8
354160105,KOSZALIN,2017,5,29,15.1,0,15.2,89,1013.8
354160105,KOSZALIN,2017,5,30,17.8,3.4,16.2,80.9,1011.5
354160105,KOSZALIN,2017,5,31,15.6,0,13,74.3,1013.8
354160105,KOSZALIN,2017,6,1,12.8,0,10.4,70.6,1018.2
354160105,KOSZALIN,2017,6,2,12.8,0,10.7,74,1018.7
354160105,KOSZALIN,2017,6,3,15.2,1.1,8.2,48.8,1017.8
354160105,KOSZALIN,2017,6,4,14.4,6,12.9,79.8,1008.8
354160105,KOSZALIN,2017,6,5,15,0.7,11.4,68.5,1014.2
354160105,KOSZALIN,2017,6,6,18.4,13.9,12.6,60.5,1007.7
354160105,KOSZALIN,2017,6,7,14.8,1.8,12.3,74.4,1007.9
354160105,KOSZALIN,2017,6,8,15.6,1.1,11.8,68,1016
354160105,KOSZALIN,2017,6,9,20.3,3.4,13.4,60,1014.3
354160105,KOSZALIN,2017,6,10,15,0.2,14.2,84,1018.1
354160105,KOSZALIN,2017,6,11,18.2,3.8,14.1,70.1,1017.5
354160105,KOSZALIN,2017,6,12,17.1,13,15.6,80.8,1008
354160105,KOSZALIN,2017,6,13,14.7,0.4,13.1,79.3,1010.2
354160105,KOSZALIN,2017,6,14,14.1,0,12.8,80.3,1016.7
354160105,KOSZALIN,2017,6,15,16.4,5.7,14.4,78.5,1016.8
354160105,KOSZALIN,2017,6,16,15.9,8.8,13.8,77.8,1010.6
354160105,KOSZALIN,2017,6,17,14.5,1.5,15,91.6,1016
354160105,KOSZALIN,2017,6,18,17.3,0,16.1,82.5,1022.7
354160105,KOSZALIN,2017,6,19,19.7,0,17.6,78.4,1020.8
354160105,KOSZALIN,2017,6,20,17.7,0,15.8,78.4,1015
354160105,KOSZALIN,2017,6,21,14.4,0,11.4,70,1016.4
354160105,KOSZALIN,2017,6,22,16.9,13.1,13.4,70.9,1011.9
354160105,KOSZALIN,2017,6,23,16.6,6.2,17.7,94.3,1006.9
354160105,KOSZALIN,2017,6,24,16.2,0.7,16,87.4,1009.3
354160105,KOSZALIN,2017,6,25,15.8,7,15.6,87,1007.4
354160105,KOSZALIN,2017,6,26,15.1,0,12.3,73.3,1008.6
354160105,KOSZALIN,2017,6,27,13.4,0,11.4,75,1012.6
354160105,KOSZALIN,2017,6,28,19.4,0.3,14.8,66.6,1005
354160105,KOSZALIN,2017,6,29,21.6,3.8,20.7,81.8,993.2
354160105,KOSZALIN,2017,6,30,16.7,10.1,18,95.1,993.7
354160105,KOSZALIN,2017,7,1,14.5,9.9,15.3,93.5,1002.2
354160105,KOSZALIN,2017,7,2,15.4,0,14.7,84.5,1009.7
354160105,KOSZALIN,2017,7,3,15.7,13.2,12.6,71.9,1015.7
354160105,KOSZALIN,2017,7,4,14.4,0,12.3,76.6,1015.4
354160105,KOSZALIN,2017,7,5,14,0,12.5,79.6,1018
354160105,KOSZALIN,2017,7,6,15.4,0,11.8,70.4,1019.9
354160105,KOSZALIN,2017,7,7,16.8,1.8,14.1,73.9,1015.8
354160105,KOSZALIN,2017,7,8,16.8,0.1,16.3,86.3,1013
354160105,KOSZALIN,2017,7,9,15,0,13,77.5,1014.8
354160105,KOSZALIN,2017,7,10,16.8,3.4,16,84,1009.4
354160105,KOSZALIN,2017,7,11,17.7,0,16.1,81.5,1007.8
354160105,KOSZALIN,2017,7,12,16.6,24.4,16.5,88.4,1007.8
354160105,KOSZALIN,2017,7,13,15.4,0,13.3,76.9,1014.2
354160105,KOSZALIN,2017,7,14,13.9,0,12,77.4,1016.1
354160105,KOSZALIN,2017,7,15,14.4,0,12.6,78.8,1018.9
354160105,KOSZALIN,2017,7,16,16.2,5.2,13.6,75.6,1020.6
354160105,KOSZALIN,2017,7,17,16.2,0,13.1,72,1019.1
354160105,KOSZALIN,2017,7,18,15.3,0,13.4,78.4,1021.2
354160105,KOSZALIN,2017,7,19,16.2,0,13.7,75.8,1018.2
354160105,KOSZALIN,2017,7,20,19.8,18.5,16.2,70.6,1011.9
354160105,KOSZALIN,2017,7,21,18.1,0.2,19.1,92.4,1012.8
354160105,KOSZALIN,2017,7,22,18.8,0.2,15.6,73.1,1016.7
354160105,KOSZALIN,2017,7,23,19.1,14.9,18.3,83,1013.2
354160105,KOSZALIN,2017,7,24,17.4,0,16.6,85,1009.9
354160105,KOSZALIN,2017,7,25,17.4,11.8,17.9,90.8,1002.9
354160105,KOSZALIN,2017,7,26,16.6,19.2,18,96.1,1000.2
354160105,KOSZALIN,2017,7,27,17.6,6.3,17.3,87.4,1004.6
354160105,KOSZALIN,2017,7,28,17.2,0.1,16.2,83.8,1008.5
354160105,KOSZALIN,2017,7,29,17.2,0.8,15.7,81.5,1013.2
354160105,KOSZALIN,2017,7,30,22.2,7.8,19,74.4,1010.2
354160105,KOSZALIN,2017,7,31,19.5,3.6,17.7,80,1014.5
354160105,KOSZALIN,2017,8,1,21.6,0.4,20.2,79.8,1015.1
354160105,KOSZALIN,2017,8,2,19.9,0,16.9,73.9,1016.5
354160105,KOSZALIN,2017,8,3,20.6,0.9,18.6,77.3,1011.3
354160105,KOSZALIN,2017,8,4,19.4,0,14.6,66.6,1008.6
354160105,KOSZALIN,2017,8,5,18.2,1.7,14.8,72.1,1011.7
354160105,KOSZALIN,2017,8,6,16.7,0.7,14.5,77.5,1017.9
354160105,KOSZALIN,2017,8,7,17,0,12.6,67.1,1022.3
354160105,KOSZALIN,2017,8,8,19.8,0,12.2,55.3,1018.3
354160105,KOSZALIN,2017,8,9,19.7,0,15.9,69.6,1015.8
354160105,KOSZALIN,2017,8,10,18,0.3,16,78.9,1018.5
354160105,KOSZALIN,2017,8,11,19.7,5.9,18.4,81.3,1014
354160105,KOSZALIN,2017,8,12,16.4,1.7,16.4,88.6,1010.8
354160105,KOSZALIN,2017,8,13,16,0,14.1,78.8,1016.7
354160105,KOSZALIN,2017,8,14,15,0,12.3,74.4,1024.5
354160105,KOSZALIN,2017,8,15,18.7,1,12.7,61.6,1022.2
354160105,KOSZALIN,2017,8,16,17.5,3,16.8,85,1018.9
354160105,KOSZALIN,2017,8,17,18.1,1.5,16.8,82.4,1019.8
354160105,KOSZALIN,2017,8,18,20.2,11.4,19.1,81.9,1013.1
354160105,KOSZALIN,2017,8,19,17.8,0,15.5,76.8,1013
354160105,KOSZALIN,2017,8,20,15.8,1.5,13.1,74.5,1017.7
354160105,KOSZALIN,2017,8,21,14.8,31.8,14.7,87.9,1016.3
354160105,KOSZALIN,2017,8,22,14.7,5.3,14.9,89.9,1016.7
354160105,KOSZALIN,2017,8,23,14.9,0,14.2,85.9,1017.6
354160105,KOSZALIN,2017,8,24,16.1,0,13.4,76.4,1015
354160105,KOSZALIN,2017,8,25,16.9,0,15,78.9,1016
354160105,KOSZALIN,2017,8,26,16.3,7.7,15.1,82.6,1017.5
354160105,KOSZALIN,2017,8,27,16.3,7.7,15.9,86.5,1013.4
354160105,KOSZALIN,2017,8,28,15.7,0,14.2,81.1,1019.5
354160105,KOSZALIN,2017,8,29,17.2,0,13.7,71.9,1018
354160105,KOSZALIN,2017,8,30,21.1,0,15.1,61.6,1012.4
354160105,KOSZALIN,2017,8,31,20.6,0.1,17.2,71.1,1009.9
354160105,KOSZALIN,2017,9,1,15.6,0.7,13.3,75.9,1018.5
354160105,KOSZALIN,2017,9,2,14,6.1,13.2,83.5,1016.6
354160105,KOSZALIN,2017,9,3,15,0.5,13.1,77.5,1013.8
354160105,KOSZALIN,2017,9,4,15.3,12.4,15,86.8,1010.7
354160105,KOSZALIN,2017,9,5,17.2,0.2,17.8,91.9,1014.6
354160105,KOSZALIN,2017,9,6,16.4,28.5,16.7,90.8,1009.8
354160105,KOSZALIN,2017,9,7,14,9.4,14.8,93.1,1005.1
354160105,KOSZALIN,2017,9,8,14.2,1.8,14,87.9,1005.5
354160105,KOSZALIN,2017,9,9,16,0,13.9,77.6,999.9
354160105,KOSZALIN,2017,9,10,15.2,0,14.3,83.8,1003.6
354160105,KOSZALIN,2017,9,11,16.1,0,13.4,76.1,1001.2
354160105,KOSZALIN,2017,9,12,14.6,0,12.3,75.4,1002.7
354160105,KOSZALIN,2017,9,13,12.5,0.9,11.6,80.8,999.1
354160105,KOSZALIN,2017,9,14,13.1,2.2,10.3,68.9,996
354160105,KOSZALIN,2017,9,15,13.1,2.2,11.3,75.8,1006.2
354160105,KOSZALIN,2017,9,16,12.9,0,11.1,76.5,1012.2
354160105,KOSZALIN,2017,9,17,12.7,0,12,82.6,1013.2
354160105,KOSZALIN,2017,9,18,13.2,0,12,79.4,1012
354160105,KOSZALIN,2017,9,19,11.5,0,11.2,83.4,1015.1
354160105,KOSZALIN,2017,9,20,11.6,0,11.5,84.9,1017.3
354160105,KOSZALIN,2017,9,21,12.7,0.1,12.7,86.8,1019.7
354160105,KOSZALIN,2017,9,22,13.4,8.8,14.3,93.3,1019.1
354160105,KOSZALIN,2017,9,23,14.5,0.9,15.7,95,1021.9
354160105,KOSZALIN,2017,9,24,15.3,0,15.1,87.5,1024.2
354160105,KOSZALIN,2017,9,25,14.1,0,13.1,81.6,1026.3
354160105,KOSZALIN,2017,9,26,15.4,0,14.1,81.3,1029.2
354160105,KOSZALIN,2017,9,27,15.6,0,11.6,67.5,1030.7
354160105,KOSZALIN,2017,9,28,14.3,0,10.6,65.5,1030.8
354160105,KOSZALIN,2017,9,29,12.3,0,9.4,67.3,1028.8
354160105,KOSZALIN,2017,9,30,11.8,0,9.8,71,1023.8
354160105,KOSZALIN,2017,10,1,12.1,0,9.6,69.5,1022.3
354160105,KOSZALIN,2017,10,2,12,5.2,11.6,82.8,1014.1
354160105,KOSZALIN,2017,10,3,13.1,0.1,12.5,83,1009.5
354160105,KOSZALIN,2017,10,4,10.8,8.4,11.1,85.8,1011
354160105,KOSZALIN,2017,10,5,9.6,32.3,10.5,87.9,998.2
354160105,KOSZALIN,2017,10,6,10.4,1.6,11,87.1,1004.1
354160105,KOSZALIN,2017,10,7,10,7.9,11,90,1008.1
354160105,KOSZALIN,2017,10,8,9.6,0.6,9.2,76.8,1006
354160105,KOSZALIN,2017,10,9,10.2,1.2,8.6,69.1,1010.1
354160105,KOSZALIN,2017,10,10,10.3,9.2,10,79.4,1010.2
354160105,KOSZALIN,2017,10,11,13,4.4,13.8,92.3,1010.3
354160105,KOSZALIN,2017,10,12,12.9,4.1,11.7,79.3,1010.1
354160105,KOSZALIN,2017,10,13,11.6,0,11.1,81.1,1019.5
354160105,KOSZALIN,2017,10,14,14.6,0.5,15.2,91,1021.4
354160105,KOSZALIN,2017,10,15,14.9,0,15.4,91.3,1023.8
354160105,KOSZALIN,2017,10,16,14,0,14.1,89.1,1021
354160105,KOSZALIN,2017,10,17,14.2,0,14.3,88.8,1019
354160105,KOSZALIN,2017,10,18,11.5,0,12.1,89.3,1016.2
354160105,KOSZALIN,2017,10,19,10.7,0,11,86.1,1017.3
354160105,KOSZALIN,2017,10,20,12.2,0.9,12.7,89.6,1015
354160105,KOSZALIN,2017,10,21,11.6,0.1,12.8,93.6,1013.9
354160105,KOSZALIN,2017,10,22,9.5,9.9,11.3,95.4,1011.8
354160105,KOSZALIN,2017,10,23,8.3,0,10.5,95.5,1015
354160105,KOSZALIN,2017,10,24,8.3,10,10,91.6,1022.5
354160105,KOSZALIN,2017,10,25,12.7,4.2,13.4,90.9,1014.6
354160105,KOSZALIN,2017,10,26,11.7,6.1,11.8,85.8,1016.6
354160105,KOSZALIN,2017,10,27,9.7,5.1,10.6,87.5,1012.5
354160105,KOSZALIN,2017,10,28,9.6,27.3,10.6,88.6,1002
354160105,KOSZALIN,2017,10,29,7.9,7.5,7.9,72.9,989
354160105,KOSZALIN,2017,10,30,6,0,5.5,59.3,1011.4
354160105,KOSZALIN,2017,10,31,6.6,5.9,7,71.1,1018.7
354160105,KOSZALIN,2017,11,1,9.6,4.8,11.3,94.3,1012.9
354160105,KOSZALIN,2017,11,2,9.8,3.2,11.1,91.9,1006.1
354160105,KOSZALIN,2017,11,3,9.5,0.2,10.8,91.4,1014.1
354160105,KOSZALIN,2017,11,4,8,0,9.1,85.3,1012.6
354160105,KOSZALIN,2017,11,5,9.5,0.8,10.1,85.4,1006.6
354160105,KOSZALIN,2017,11,6,8.1,0.2,9.8,90,1018.1
354160105,KOSZALIN,2017,11,7,5.3,0,7.4,83.5,1027.1
354160105,KOSZALIN,2017,11,8,6.9,0,7.8,78.3,1024
354160105,KOSZALIN,2017,11,9,5.3,0.6,7.6,85.1,1020
354160105,KOSZALIN,2017,11,10,6.8,3.8,9,90.8,1007.3
354160105,KOSZALIN,2017,11,11,4.7,6.5,7.1,83.4,999.1
354160105,KOSZALIN,2017,11,12,4.2,0.2,7.2,87.1,999.6
354160105,KOSZALIN,2017,11,13,4.6,3.9,7.2,85.3,1008.2
354160105,KOSZALIN,2017,11,14,4.3,0.6,6.9,83.1,1018
354160105,KOSZALIN,2017,11,15,6.8,0.1,9.1,91.6,1022.4
354160105,KOSZALIN,2017,11,16,6.4,1.6,9,93.6,1023.7
354160105,KOSZALIN,2017,11,17,6.8,0,8.3,83.6,1020.5
354160105,KOSZALIN,2017,11,18,4.4,2.4,7,84.1,1010.2
354160105,KOSZALIN,2017,11,19,4.4,7,7.3,87.4,999.4
354160105,KOSZALIN,2017,11,20,2.5,0,5.9,81,1009.5
354160105,KOSZALIN,2017,11,21,1.8,2.6,6.7,95.1,1011.5
354160105,KOSZALIN,2017,11,22,5,5.6,8.2,93,1007.8
354160105,KOSZALIN,2017,11,23,8.5,0,8.6,78.3,1005.7
354160105,KOSZALIN,2017,11,24,7.1,0,9,89.3,1008.8
354160105,KOSZALIN,2017,11,25,4.6,15.3,7.9,93,1008.7
354160105,KOSZALIN,2017,11,26,3.3,0.1,6.6,85.8,1013.7
354160105,KOSZALIN,2017,11,27,4.2,2.7,6.7,82,1012.8
354160105,KOSZALIN,2017,11,28,4.9,0.1,7.5,86.3,1002.7
354160105,KOSZALIN,2017,11,29,3.2,0,6.6,85.9,1004.9
354160105,KOSZALIN,2017,11,30,-0.2,2.1,5.7,94.6,1005.1
